기간	자치구	동	구분	계	0~4세	5~9세	10~14세	15~19세	20~24세	25~29세	30~34세	35~39세	40~44세	45~49세	50~54세	55~59세	60~64세	65~69세	70~74세	75~79세	80~84세	85~89세	90~94세	95~99세	100세 이상+
2021	강남구	도곡2동	남자	15,366	464	969.5	1,059.5	1,035	966	801.5	613	773.5	1,199.5	1,610.5	1,566.5	1,158	914	762	629.5	430.5	276	101.5	29	7	-
2021	강남구	도곡2동	여자	17,666	434	947.5	1,355	1,309.5	1,155	930	827	1,162.5	1,685	1,830.5	1,543.5	1,148	937	882	630	398	233.5	154.5	76	26	1.5
2021	강남구	개포1동	계	6,282	103.5	258	303	286	339.5	365.5	297.5	332.5	433	453.5	495.5	511	594	556.5	412.5	261	160.5	75	33.5	7.5	3
2021	강남구	개포1동	남자	3,059	59.5	132	154.5	143	169	188.5	146.5	146	196.5	221.5	245.5	260.5	270	261	211	137.5	76	29.5	7	3	1
2021	강남구	개포1동	여자	3,223	44	126	148.5	143	170.5	177	151	186.5	236.5	232	250	250.5	324	295.5	201.5	123.5	84.5	45.5	26.5	4.5	2
2021	강남구	개포4동	계	22,748	709.5	933	1,056.5	1,107.5	1,441	1,726.5	1,722.5	1,794	1,833	1,938	2,050.5	1,740.5	1,688	1,262.5	799.5	489	272	114.5	54.5	13	2.5
2021	강남구	개포4동	남자	11,048.5	379	465	531.5	556.5	727	876	844.5	877.5	891	884	987	875.5	763.5	600	382	225	130.5	37	13.5	2.5	-
2021	강남구	개포4동	여자	11,699.5	330.5	468	525	551	714	850.5	878	916.5	942	1,054	1,063.5	865	924.5	662.5	417.5	264	141.5	77.5	41	10.5	2.5
2021	강남구	일원본동	계	23,416	643.5	1,467	1,823.5	1,513.5	1,345.5	1,180	1,152	1,677.5	2,094	2,340.5	2,116	1,567.5	1,558.5	1,317.5	680	434.5	223	170	89.5	19	3.5
2021	강남구	일원본동	남자	11,568	340.5	815.5	1,049	878.5	732.5	592.5	559.5	743	925	1,101	1,036.5	755.5	684.5	642	342	212.5	88	52.5	16	1.5	-
2021	강남구	일원본동	여자	11,848	303	651.5	774.5	635	613	587.5	592.5	934.5	1,169	1,239.5	1,079.5	812	874	675.5	338	222	135	117.5	73.5	17.5	3.5
2021	강남구	일원1동	계	15,136	296	413.5	497.5	646	844	1,280.5	1,110.5	1,079	1,031	1,036	1,149	1,218	1,374.5	1,163.5	821.5	552.5	349	166.5	84.5	19.5	3.5
2021	강남구	일원1동	남자	7,415.5	147	213	278.5	366	454	638.5	581.5	570	530.5	528	555.5	580.5	631	507	384	262	124.5	42	17	4.5	0.5
2021	강남구	일원1동	여자	7,720.5	149	200.5	219	280	390	642	529	509	500.5	508	593.5	637.5	743.5	656.5	437.5	290.5	224.5	124.5	67.5	15	3
2021	강남구	일원2동	계	17,385.5	486.5	739.5	854.5	868	972.5	871.5	1,145	1,351.5	1,495.5	1,526.5	1,382.5	1,163.5	1,292.5	1,203.5	948	567.5	296.5	146	54.5	17	3
2021	강남구	일원2동	남자	8,438.5	242	410	518.5	542	552	447.5	553.5	647.5	711	749.5	686	555	545	510.5	378.5	240	99	37	10.5	3	0.5
2021	강남구	일원2동	여자	8,947	244.5	329.5	336	326	420.5	424	591.5	704	784.5	777	696.5	608.5	747.5	693	569.5	327.5	197.5	109	44	14	2.5
2021	강남구	수서동	계	14,807.5	386	238	228.5	326.5	637.5	859	1,088.5	1,100	852.5	764	920.5	1,219	1,710.5	1,636	1,186.5	785.5	446.5	259.5	118	38.5	6.5
2021	강남구	수서동	남자	6,717.5	196.5	122.5	114	165.5	327.5	456	536.5	561.5	449	396	406.5	554.5	725	658	468.5	319.5	159.5	66.5	27	5	2.5
2021	강남구	수서동	여자	8,090	189.5	115.5	114.5	161	310	403	552	538.5	403.5	368	514	664.5	985.5	978	718	466	287	193	91	33.5	4
2021	강남구	세곡동	계	43,493.5	1,440.5	2,725	2,629.5	1,995.5	2,235.5	3,010.5	2,920	3,571.5	4,110.5	3,641	3,147.5	2,836.5	2,835	2,217	1,535	1,137	767.5	473.5	212.5	44.5	8
2021	강남구	세곡동	남자	20,608.5	728.5	1,380.5	1,305.5	970.5	1,090	1,403.5	1,354	1,629.5	1,969.5	1,823.5	1,560.5	1,335.5	1,272	998.5	758	529.5	285	154	50.5	5.5	4.5
2021	강남구	세곡동	여자	22,885	712	1,344.5	1,324	1,025	1,145.5	1,607	1,566	1,942	2,141	1,817.5	1,587	1,501	1,563	1,218.5	777	607.5	482.5	319.5	162	39	3.5
2021	강남구	압구정동	계	26,025	793.5	1,282	1,432.5	1,320.5	1,557.5	1,466	1,387.5	1,742	2,196	2,391	2,281	1,727	1,583	1,458	1,288.5	1,006	643.5	313	118.5	32.5	5.5
2021	강남구	압구정동	남자	12,042.5	368	634	692	641.5	743.5	678	606.5	733	978	1,095	1,131	844	732	619.5	571	483.5	313.5	138	33	7.5	-
2021	강남구	압구정동	여자	13,982.5	425.5	648	740.5	679	814	788	781	1,009	1,218	1,296	1,150	883	851	838.5	717.5	522.5	330	175	85.5	25	5.5
2021	강남구	청담동	계	25,614.5	814	1,255	1,113.5	1,118.5	1,618	1,988	1,888	2,241.5	2,333	2,238	2,106	1,716	1,631.5	1,228	946	689.5	406	182.5	72.5	22	7
2021	강남구	청담동	남자	11,989.5	446	679	572	605.5	760	878	813	956	1,080	1,013	995	815.5	761	551	430.5	343	205.5	63.5	15	5.5	1.5
2021	강남구	청담동	여자	13,625	368	576	541.5	513	858	1,110	1,075	1,285.5	1,253	1,225	1,111	900.5	870.5	677	515.5	346.5	200.5	119	57.5	16.5	5.5
2021	강남구	대치2동	계	36,625	588	1,410.5	2,936.5	3,281.5	2,596	2,073.5	1,569.5	1,624.5	2,718	4,292	3,871.5	2,656.5	2,319.5	1,904	1,312	792	383.5	200	78	16.5	1.5
2021	강남구	대치2동	남자	18,613.5	307.5	780	1,749	1,951.5	1,415	1,112.5	761.5	701	1,065.5	1,923	2,044.5	1,354	1,146	952.5	624.5	446	190.5	67	18.5	3.5	-
2021	강남구	대치2동	여자	18,011.5	280.5	630.5	1,187.5	1,330	1,181	961	808	923.5	1,652.5	2,369	1,827	1,302.5	1,173.5	951.5	687.5	346	193	133	59.5	13	1.5
2021	강남구	개포2동	계	24,668	824	1,186	1,414	1,594	1,714.5	1,486.5	1,373.5	1,594.5	1,939	2,280.5	2,317	1,940	1,735.5	1,411.5	932	464.5	249.5	133.5	62	15	1
2021	강남구	개포2동	남자	11,964.5	449	593.5	709	776.5	887	744.5	653.5	717.5	865.5	1,075	1,129	958	831.5	675.5	485.5	242.5	119	41.5	7.5	3	0.5
2021	강남구	개포2동	여자	12,703.5	375	592.5	705	817.5	827.5	742	720	877	1,073.5	1,205.5	1,188	982	904	736	446.5	222	130.5	92	54.5	12	0.5
2021	송파구	소계	계	655,395	21,118.5	28,392.5	28,930.5	29,242.5	39,031.5	52,702.5	52,858	54,844	53,841	52,941	52,559.5	47,784.5	47,695	36,588	24,311	15,820.5	9,301	4,971.5	1,937	454.5	70.5
2021	송파구	소계	남자	316,070	10,946.5	14,566.5	14,755	15,027	18,910.5	24,731	25,253.5	26,301	25,911	25,651.5	25,475	23,140	22,263.5	17,382.5	11,915.5	7,666	3,997	1,610.5	474	79.5	13
2021	송파구	소계	여자	339,325	10,172	13,826	14,175.5	14,215.5	20,121	27,971.5	27,604.5	28,543	27,930	27,289.5	27,084.5	24,644.5	25,431.5	19,205.5	12,395.5	8,154.5	5,304	3,361	1,463	375	57.5
2021	송파구	풍납1동	계	13,206	331.5	321	392	461	720	900.5	910.5	934	898	970.5	1,128	1,151.5	1,376.5	1,018.5	678	505.5	331.5	119	48	10.5	-
2021	송파구	풍납1동	남자	6,469	184.5	183	200	239	369.5	477	487.5	471.5	459	475.5	554	542.5	624.5	469	315.5	227.5	131.5	40.5	15	2.5	-
2021	송파구	풍납1동	여자	6,737	147	138	192	222	350.5	423.5	423	462.5	439	495	574	609	752	549.5	362.5	278	200	78.5	33	8	-
2021	송파구	풍납2동	계	24,918.5	870.5	1,031.5	972.5	1,039.5	1,596	2,147.5	2,034.5	2,121.5	1,975.5	1,985.5	1,900	1,719.5	1,843.5	1,414.5	984	625.5	376.5	195.5	71	11.5	2.5
2021	송파구	풍납2동	남자	11,835.5	432	548.5	486	526.5	671	983.5	954	1,010.5	958.5	958.5	925.5	825.5	841.5	691.5	474.5	303.5	162.5	62	14.5	4.5	1
2021	송파구	풍납2동	여자	13,083	438.5	483	486.5	513	925	1,164	1,080.5	1,111	1,017	1,027	974.5	894	1,002	723	509.5	322	214	133.5	56.5	7	1.5
2021	송파구	거여1동	계	12,609	267.5	356.5	440	533.5	819.5	985.5	897	820	804.5	1,023.5	1,149.5	1,113	1,077	856.5	632.5	401.5	264	113.5	45	8	1
2021	송파구	거여1동	남자	6,382	147.5	182	232.5	274.5	416	537	483	433	420	493.5	584.5	561	525	412.5	329	189.5	112.5	36.5	9	3	0.5
2021	송파구	거여1동	여자	6,227	120	174.5	207.5	259	403.5	448.5	414	387	384.5	530	565	552	552	444	303.5	212	151.5	77	36	5	0.5
2021	송파구	거여2동	계	18,681.5	592.5	697.5	658.5	830.5	1,038.5	1,153	1,206	1,446	1,402	1,495.5	1,691	1,514	1,515	1,227.5	882	657.5	378	198.5	79	16.5	2.5
2021	송파구	거여2동	남자	9,167.5	315	358.5	328	474	527.5	603.5	594	756	720	707	801	749.5	711.5	581	420	300	145	61	11.5	3.5	-
2021	송파구	거여2동	여자	9,514	277.5	339	330.5	356.5	511	549.5	612	690	682	788.5	890	764.5	803.5	646.5	462	357.5	233	137.5	67.5	13	2.5
2021	송파구	마천1동	계	19,087.5	349.5	552.5	771.5	796.5	1,082	1,222	1,049.5	1,112	1,206	1,490	1,783	1,717	1,837	1,416	1,054.5	814	493	246	83.5	9.5	2.5
2021	송파구	마천1동	남자	9,746	194.5	277	399	407.5	556	649	577.5	611	643	763	955.5	897	923	714	505.5	373	199	75	25	1.5	-
2021	송파구	마천1동	여자	9,341.5	155	275.5	372.5	389	526	573	472	501	563	727	827.5	820	914	702	549	441	294	171	58.5	8	2.5
2021	송파구	마천2동	계	18,889.5	355	487.5	576	737	1,091.5	1,294.5	1,099	1,096	1,162	1,479	1,737	1,830	1,970.5	1,439	956	780.5	477.5	222.5	77	19.5	2.5
2021	송파구	마천2동	남자	9,603.5	174	242.5	275.5	402.5	574	712.5	614.5	599	607.5	783	883	944.5	992.5	707	446.5	348.5	213.5	70.5	10.5	2	-
2021	송파구	마천2동	여자	9,286	181	245	300.5	334.5	517.5	582	484.5	497	554.5	696	854	885.5	978	732	509.5	432	264	152	66.5	17.5	2.5
2021	송파구	방이1동	계	15,791.5	405.5	630.5	764.5	873	1,104.5	1,302	1,117	1,123.5	1,176.5	1,382	1,399.5	1,247.5	1,109.5	878	526	329.5	229.5	133.5	46.5	11	2
2021	송파구	방이1동	남자	7,610.5	196	314.5	388.5	445.5	560	666.5	549.5	533.5	514.5	653	647	603.5	525.5	411	272	181	91.5	42	14	1.5	-
2021	송파구	방이1동	여자	8,181	209.5	316	376	427.5	544.5	635.5	567.5	590	662	729	752.5	644	584	467	254	148.5	138	91.5	32.5	9.5	2
2021	송파구	방이2동	계	25,930.5	614	547	512.5	696.5	1,656	3,577.5	3,437	2,615.5	1,918.5	1,659	1,835.5	1,677.5	1,778	1,353	881	612.5	317.5	172.5	53	15	1.5
2021	송파구	방이2동	남자	12,104	320.5	309	269	383	708	1,445.5	1,600	1,309.5	967	800	848	788	798	623	408	309	149	52	14.5	2.5	0.5
2021	송파구	방이2동	여자	13,826.5	293.5	238	243.5	313.5	948	2,132	1,837	1,306	951.5	859	987.5	889.5	980	730	473	303.5	168.5	120.5	38.5	12.5	1
2021	송파구	오륜동	계	18,105.5	326	925.5	1,433.5	1,284.5	1,140.5	997	741	918	1,491.5	1,752.5	1,690	1,421.5	1,304	1,173	701.5	354.5	197	157	78.5	17	1.5
2021	송파구	오륜동	남자	8,890.5	176.5	496	746	751	606	527.5	339	351.5	618	819.5	848.5	692.5	621	544.5	398	192	93.5	45.5	20.5	3	0.5
2021	송파구	오륜동	여자	9,215	149.5	429.5	687.5	533.5	534.5	469.5	402	566.5	873.5	933	841.5	729	683	628.5	303.5	162.5	103.5	111.5	58	14	1
2021	송파구	오금동	계	38,565.5	1,290.5	1,459.5	1,373	1,757.5	2,543	2,841.5	2,708.5	2,813	2,713	2,937.5	3,434.5	3,299	3,263.5	2,431.5	1,519	972	609.5	398	151.5	46	4
2021	송파구	오금동	남자	18,694	666	757	744	921.5	1,319.5	1,473.5	1,329.5	1,379.5	1,330.5	1,335	1,580.5	1,559.5	1,500.5	1,183	758.5	465.5	232.5	117.5	34.5	4.5	1.5
2021	송파구	오금동	여자	19,871.5	624.5	702.5	629	836	1,223.5	1,368	1,379	1,433.5	1,382.5	1,602.5	1,854	1,739.5	1,763	1,248.5	760.5	506.5	377	280.5	117	41.5	2.5
2021	송파구	송파1동	계	24,038.5	584.5	583	586.5	743.5	1,495.5	2,956.5	3,023.5	2,315	1,770.5	1,595.5	1,681	1,667.5	1,684.5	1,329.5	876.5	585.5	318	165.5	60	15	1.5
2021	송파구	송파1동	남자	11,233.5	292	302.5	271.5	377.5	658	1,326.5	1,488.5	1,136.5	814.5	754.5	732.5	782.5	747.5	617.5	409	286	154.5	62.5	17	2	0.5
2021	송파구	송파1동	여자	12,805	292.5	280.5	315	366	837.5	1,630	1,535	1,178.5	956	841	948.5	885	937	712	467.5	299.5	163.5	103	43	13	1
2021	송파구	송파2동	계	19,693.5	612	941	890.5	974.5	1,272	1,480	1,362	1,517.5	1,563.5	1,495	1,562.5	1,646.5	1,551	1,194.5	699.5	442	260.5	151	62	14	2
2021	송파구	송파2동	남자	9,478	318	483	434	493	616	673	645	730.5	764.5	704.5	745	793	723.5	573	380.5	225	109	51	14.5	2	-
2021	송파구	송파2동	여자	10,215.5	294	458	456.5	481.5	656	807	717	787	799	790.5	817.5	853.5	827.5	621.5	319	217	151.5	100	47.5	12	2
2021	송파구	석촌동	계	31,583	762	770	827.5	1,051	1,758	3,699.5	3,747.5	3,116	2,459	2,311	2,330	2,227	2,187	1,663	1,156	798.5	436	199	68.5	13	3.5
2021	송파구	석촌동	남자	15,041	378	400	415	536	834	1,673.5	1,750.5	1,541.5	1,249	1,102	1,128	1,072.5	1,001	763	527	369.5	202	74	21.5	3	-
2021	송파구	석촌동	여자	16,542	384	370	412.5	515	924	2,026	1,997	1,574.5	1,210	1,209	1,202	1,154.5	1,186	900	629	429	234	125	47	10	3.5
2021	송파구	삼전동	계	30,412.5	680	836	938	1,027.5	1,755.5	3,468	3,430	3,034.5	2,543.5	2,440	2,246.5	2,044	2,105.5	1,512.5	1,031.5	670.5	373.5	170.5	78	24	3
2021	송파구	삼전동	남자	14,307.5	350.5	418.5	495.5	535	836.5	1,518	1,634	1,501	1,228	1,170	1,079.5	919	941	670	482	325	135	52.5	15.5	1	-
2021	송파구	삼전동	여자	16,105	329.5	417.5	442.5	492.5	919	1,950	1,796	1,533.5	1,315.5	1,270	1,167	1,125	1,164.5	842.5	549.5	345.5	238.5	118	62.5	23	3
2021	송파구	가락본동	계	26,294	814.5	790.5	767	1,049	1,674.5	2,353	2,437.5	2,217	1,837	1,922	2,266.5	2,296	2,215.5	1,440	943	592	378	210	73	15.5	2.5
2021	송파구	가락본동	남자	13,017.5	427.5	399.5	397.5	542.5	809.5	1,156.5	1,205	1,164.5	943.5	924.5	1,069.5	1,142.5	1,083.5	722.5	465.5	292.5	163	79.5	22.5	5	1
2021	송파구	가락본동	여자	13,276.5	387	391	369.5	506.5	865	1,196.5	1,232.5	1,052.5	893.5	997.5	1,197	1,153.5	1,132	717.5	477.5	299.5	215	130.5	50.5	10.5	1.5
2021	송파구	가락1동	계	27,338.5	1,444	1,726.5	1,235.5	1,022.5	1,526.5	1,777	2,352	2,688.5	2,462.5	1,986.5	1,964	1,982.5	1,958	1,455	919	452.5	210.5	113.5	46.5	14	1.5
2021	송파구	가락1동	남자	13,264.5	768.5	933	596	504.5	809	824	1,111.5	1,252.5	1,197	961	922.5	935.5	910	713.5	465.5	225	92.5	30.5	11	1.5	-
2021	송파구	가락1동	여자	14,074	675.5	793.5	639.5	518	717.5	953	1,240.5	1,436	1,265.5	1,025.5	1,041.5	1,047	1,048	741.5	453.5	227.5	118	83	35.5	12.5	1.5
2021	송파구	가락2동	계	32,306	955	1,536.5	1,744.5	1,726	2,028	2,431	2,251.5	2,442.5	2,658	2,854.5	2,710	2,449.5	2,397.5	1,693	1,034	651.5	413.5	217	85.5	22.5	4.5
2021	송파구	가락2동	남자	15,884	511.5	780	907	937	1,013	1,222	1,106.5	1,173.5	1,289	1,373	1,335.5	1,165.5	1,135	816.5	531	317.5	175	65	26	4	0.5
2021	송파구	가락2동	여자	16,422	443.5	756.5	837.5	789	1,015	1,209	1,145	1,269	1,369	1,481.5	1,374.5	1,284	1,262.5	876.5	503	334	238.5	152	59.5	18.5	4
2021	송파구	문정1동	계	20,131	638	654.5	675	808	1,275.5	1,900	1,804.5	1,673	1,344	1,471.5	1,612.5	1,668.5	1,717	1,220	733	455.5	268.5	139	52.5	15.5	5
2021	송파구	문정1동	남자	9,958.5	336.5	331	349	427.5	637.5	941	927.5	872	684	702	746.5	793.5	806.5	629.5	381.5	215	124	39	13.5	1	0.5
2021	송파구	문정1동	여자	10,172.5	301.5	323.5	326	380.5	638	959	877	801	660	769.5	866	875	910.5	590.5	351.5	240.5	144.5	100	39	14.5	4.5
2021	송파구	문정2동	계	28,849	736.5	871.5	682	750.5	1,595	3,567.5	3,963.5	3,369	2,444	1,848.5	1,839.5	1,641	1,700	1,440.5	982.5	629.5	425	243.5	96.5	18.5	4.5
2021	송파구	문정2동	남자	13,314	376	425.5	346	393.5	674	1,317.5	1,769.5	1,587	1,199	877	893	813.5	769.5	703	498.5	325.5	204.5	99.5	34.5	5	2.5
2021	송파구	문정2동	여자	15,535	360.5	446	336	357	921	2,250	2,194	1,782	1,245	971.5	946.5	827.5	930.5	737.5	484	304	220.5	144	62	13.5	2
2021	송파구	잠실본동	계	27,802	626	605.5	771	963	1,748.5	3,272.5	3,329.5	2,707	2,150	2,134	2,083	1,884.5	1,914.5	1,445	966	625	339.5	165.5	58.5	12	1.5
2021	송파구	잠실본동	남자	13,153.5	319.5	294	405	460	785.5	1,436.5	1,630	1,330	1,067	1,016.5	996.5	883.5	886	660.5	458.5	296	157	50	16	4.5	1
2021	송파구	잠실본동	여자	14,648.5	306.5	311.5	366	503	963	1,836	1,699.5	1,377	1,083	1,117.5	1,086.5	1,001	1,028.5	784.5	507.5	329	182.5	115.5	42.5	7.5	0.5
2021	송파구	잠실4동	계	21,182	895	1,819.5	1,436.5	960.5	1,017	959	1,008.5	1,879	2,381.5	1,959	1,578	1,321	1,328.5	1,074	703	433.5	257	100.5	56.5	13	1.5
2021	송파구	잠실4동	남자	10,195.5	447	946.5	732	512.5	505.5	470	412.5	779	1,089.5	1,020.5	799.5	634.5	629.5	483	359.5	214	111	32	15.5	2	-
2021	송파구	잠실4동	여자	10,986.5	448	873	704.5	448	511.5	489	596	1,100	1,292	938.5	778.5	686.5	699	591	343.5	219.5	146	68.5	41	11	1.5
2021	송파구	잠실6동	계	16,709	589.5	841.5	871.5	854	957.5	996	961.5	1,245.5	1,381.5	1,349.5	1,370.5	1,240.5	1,326.5	1,067.5	687.5	434.5	269	177	67.5	18	2.5
2021	송파구	잠실6동	남자	7,903.5	299.5	410	456	427	449	484.5	431.5	543	624.5	638.5	618	593	636.5	520	340.5	215.5	117.5	67.5	23.5	6.5	1.5
2021	송파구	잠실6동	여자	8,805.5	290	431.5	415.5	427	508.5	511.5	530	702.5	757	711	752.5	647.5	690	547.5	347	219	151.5	109.5	44	11.5	1
2021	송파구	잠실7동	계	9,569	231	345	433	562.5	642	603.5	461.5	507	639	692.5	853	787.5	743	684	532.5	361	249	166.5	61	12	2.5
2021	송파구	잠실7동	남자	4,462	123.5	173	192	219	313.5	291.5	209	217	288	304	387	406.5	348	320	270	185	121.5	73	16.5	4	-
2021	송파구	잠실7동	여자	5,107	107.5	172	241	343.5	328.5	312	252.5	290	351	388.5	466	381	395	364	262.5	176	127.5	93.5	44.5	8	2.5
2021	송파구	잠실2동	계	35,109.5	1,174	2,801	3,228	2,565	1,961	1,305.5	1,233	2,536	4,211	4,224	3,091.5	1,813.5	1,550	1,305.5	921.5	642.5	325	157	54	8	2.5
2021	송파구	잠실2동	남자	16,783.5	629	1,410.5	1,641.5	1,255.5	906	632	503	1,009	1,818	2,095	1,672	982.5	709	580	428	304.5	145	51.5	10.5	1	-
2021	송파구	잠실2동	여자	18,326	545	1,390.5	1,586.5	1,309.5	1,055	673.5	730	1,527	2,393	2,129	1,419.5	831	841	725.5	493.5	338	180	105.5	43.5	7	2.5
2021	송파구	잠실3동	계	34,364	1,171.5	1,995	2,093	1,920.5	2,021	1,754	1,692.5	2,465	3,051	3,102	2,880	2,303	2,473.5	2,156.5	1,558	900.5	465.5	235.5	98	25.5	2.5
2021	송파구	잠실3동	남자	16,379.5	612	1,038.5	1,067.5	962	976.5	845	737.5	1,028	1,365.5	1,487	1,428	1,121.5	1,114.5	1,038	755	468	219.5	86	23	5	1.5
2021	송파구	잠실3동	여자	17,984.5	559.5	956.5	1,025.5	958.5	1,044.5	909	955	1,437	1,685.5	1,615	1,452	1,181.5	1,359	1,118.5	803	432.5	246	149.5	75	20.5	1
2021	송파구	장지동	계	29,593	1,117.5	1,218	1,216	1,467	1,873.5	2,151.5	2,249	2,435.5	2,297	2,362.5	2,406	2,374.5	2,237.5	1,624	1,062.5	681	419	254	112.5	28.5	6
2021	송파구	장지동	남자	14,325	561	628.5	641.5	745	932	1,080.5	1,125	1,240	1,135.5	1,163	1,119	1,090	1,048	764.5	501.5	312	155	64.5	16	2.5	-
2021	송파구	장지동	여자	15,268	556.5	589.5	574.5	722	941.5	1,071	1,124	1,195.5	1,161.5	1,199.5	1,287	1,284.5	1,189.5	859.5	561	369	264	189.5	96.5	26	6
2021	송파구	위례동	계	34,635.5	2,685	3,048.5	2,641	1,788	1,639	1,607	2,350.5	3,696.5	3,900.5	3,018	2,337	1,747	1,531	1,076	690.5	412	219.5	150.5	73.5	21	3.5
2021	송파구	위례동	남자	16,866.5	1,390	1,524.5	1,339.5	874.5	847.5	763.5	1,038.5	1,741	1,916.5	1,570.5	1,175.5	847.5	711.5	471.5	334.5	200.5	80.5	30	8	1	-
2021	송파구	위례동	여자	17,769	1,295	1,524	1,301.5	913.5	791.5	843.5	1,312	1,955.5	1,984	1,447.5	1,161.5	899.5	819.5	604.5	356	211.5	139	120.5	65.5	20	3.5
2021	강동구	소계	계	456,069	14,986	19,514	19,560.5	19,229.5	26,063	34,606	33,979.5	37,021.5	37,364	36,067.5	36,111	34,662	36,281	27,509.5	18,468.5	12,138	7,112	3,583.5	1,438.5	311	62.5
2021	강동구	소계	남자	223,922.5	7,690.5	10,193.5	10,354.5	10,079.5	13,041.5	16,759.5	16,863	18,411	18,643	18,092.5	17,738.5	16,786	17,088	12,991.5	8,929.5	5,823.5	2,973	1,105	293	55	11
2021	강동구	소계	여자	232,146.5	7,295.5	9,320.5	9,206	9,150	13,021.5	17,846.5	17,116.5	18,610.5	18,721	17,975	18,372.5	17,876	19,193	14,518	9,539	6,314.5	4,139	2,478.5	1,145.5	256	51.5
2021	강동구	명일1동	계	25,725	966.5	1,188.5	1,143.5	1,320.5	1,534	1,586.5	1,829	2,198.5	1,995.5	2,155.5	2,107	1,856.5	1,998	1,585	1,000.5	593.5	359	199.5	89	17.5	1.5
2021	강동구	명일1동	남자	12,540.5	486.5	623	579.5	720	796.5	783.5	898.5	1,109.5	957.5	1,019.5	1,014.5	893	892	768	492	276.5	159	53.5	15.5	2	0.5
2021	강동구	명일1동	여자	13,184.5	480	565.5	564	600.5	737.5	803	930.5	1,089	1,038	1,136	1,092.5	963.5	1,106	817	508.5	317	200	146	73.5	15.5	1
2021	강동구	명일2동	계	17,397.5	318.5	825.5	1,209	1,294	1,087.5	1,130	925.5	964.5	1,364.5	1,721	1,464.5	1,231.5	1,376.5	1,097.5	651.5	331	186.5	131.5	66.5	17	3.5
2021	강동구	명일2동	남자	8,563	165.5	416	673	702	552	557.5	490.5	433.5	566.5	816	755.5	578	639	559	349	179	78	37.5	11.5	4	-
2021	강동구	명일2동	여자	8,834.5	153	409.5	536	592	535.5	572.5	435	531	798	905	709	653.5	737.5	538.5	302.5	152	108.5	94	55	13	3.5
2021	강동구	고덕1동	계	24,884.5	928	1,936.5	2,143.5	1,370.5	1,160	1,148.5	1,165.5	2,004	2,807.5	2,533	1,790.5	1,566.5	1,573	1,137	670.5	403	264.5	166.5	94.5	17.5	4
2021	강동구	고덕1동	남자	12,647	477.5	1,039	1,230.5	773.5	627.5	610	566.5	911	1,342.5	1,312	966.5	756	778.5	552.5	320	204	113	47.5	18	1	-
2021	강동구	고덕1동	여자	12,237.5	450.5	897.5	913	597	532.5	538.5	599	1,093	1,465	1,221	824	810.5	794.5	584.5	350.5	199	151.5	119	76.5	16.5	4
2021	강동구	고덕2동	계	22,087	1,103.5	1,426.5	1,104.5	865.5	1,139	1,194	1,598.5	2,210.5	2,092	1,742	1,676.5	1,523.5	1,587	1,250.5	720	401	249.5	128.5	59.5	13	2
2021	강동구	고덕2동	남자	11,143	555	753.5	585	459.5	613	611	764.5	1,079	1,096	880	860	761	758.5	619.5	376	209	106	39.5	13	3	1
2021	강동구	고덕2동	여자	10,944	548.5	673	519.5	406	526	583	834	1,131.5	996	862	816.5	762.5	828.5	631	344	192	143.5	89	46.5	10	1
2021	강동구	암사2동	계	15,154	728.5	663	502.5	514	826	1,104.5	1,329.5	1,512.5	1,211	1,156.5	1,137.5	1,076	1,093.5	835.5	597	460	235.5	124.5	40.5	4	2
2021	강동구	암사2동	남자	7,337	366.5	357	242.5	254.5	404.5	518.5	623.5	773.5	630.5	562	547	513.5	501.5	381	289	210.5	102	50	8	1	0.5
2021	강동구	암사2동	여자	7,817	362	306	260	259.5	421.5	586	706	739	580.5	594.5	590.5	562.5	592	454.5	308	249.5	133.5	74.5	32.5	3	1.5
2021	강동구	암사3동	계	17,952.5	693	1,252	1,071.5	852	1,003	931.5	956.5	1,485.5	1,709.5	1,520.5	1,462.5	1,188.5	1,272	1,069	629.5	435.5	249	106	45	18	2.5
2021	강동구	암사3동	남자	8,790	368	624.5	562.5	442	491	482.5	441.5	671	826.5	772.5	711	570	593	538.5	322.5	211	108	40	9	3.5	1.5
2021	강동구	암사3동	여자	9,162.5	325	627.5	509	410	512	449	515	814.5	883	748	751.5	618.5	679	530.5	307	224.5	141	66	36	14.5	1
2021	강동구	천호1동	계	26,751	644.5	736.5	752.5	961	1,545.5	2,200.5	2,021.5	1,954	1,904.5	2,043.5	2,163.5	2,305	2,505.5	1,883.5	1,345	901	525.5	229.5	102.5	22	4
2021	강동구	천호1동	남자	13,135	310.5	375	400	499.5	771	1,094.5	1,071	1,019	1,003	1,058.5	1,032.5	1,094	1,191.5	861.5	629.5	421.5	222.5	64	12.5	3.5	-
2021	강동구	천호1동	여자	13,616	334	361.5	352.5	461.5	774.5	1,106	950.5	935	901.5	985	1,131	1,211	1,314	1,022	715.5	479.5	303	165.5	90	18.5	4
2021	강동구	천호3동	계	26,182	663	621	523	732	1,494.5	2,817.5	2,582	2,213	1,867	1,821.5	2,021.5	2,071.5	2,228	1,662.5	1,215	822.5	481.5	251	68	22	4
2021	강동구	천호3동	남자	12,736	358.5	325.5	274.5	365.5	670	1,202.5	1,246	1,132.5	981	934	1,036.5	1,066	1,083	803.5	594.5	372	205.5	70	13	2	-
